6034
Latitude Longitude
39.7552817 -104.9784764
39.7553312 -104.978406
39.7552852 -104.9783457
39.755329 -104.9782893
39.7553749 -104.9783495
39.7554047 -104.9785058
39.7554533 -104.9784427
39.7553819 -104.9783419
39.755336 -104.9782822
39.7553762 -104.97823
39.7554221 -104.9782896
39.7554343 -104.9784156
39.7554516 -104.9784449
39.7554321 -104.9782748
39.7554227 -104.9781675
39.7553862 -104.9782146
39.755241 -104.9776656
39.7553367 -104.9775437
39.7554494 -104.9776933
39.7554356 -104.9777109
39.7554185 -104.9778055
39.7553904 -104.9777682
39.7553536 -104.9778151
39.7550587 -104.9781883
39.7549578 -104.9780546
39.7550546 -104.9778977
39.7551683 -104.9780484
39.7551984 -104.9780831
39.7553135 -104.9779358
39.7551716 -104.9777482
39.7550565 -104.9778955
39.7553017 -104.9779167
39.7551746 -104.9777473
39.7552374 -104.9776676
39.7553645 -104.977837
39.7554361 -104.9776699
39.7553389 -104.9775421
39.7553877 -104.9774793
39.755435 -104.9774187
39.7553029 -104.9779152
39.7554333 -104.9774201
39.7553894 -104.9774767
39.7554547 -104.97765
39.7544681 -104.9782609
39.7544599 -104.9782233
39.7540419 -104.9782771
39.7540743 -104.9782354
39.7540414 -104.9784008
39.7540476 -104.9783927
39.75396 -104.9782779
39.7539881 -104.9782416
39.7540107 -104.9782427
39.7540172 -104.9784943
39.7540619 -104.9784358
39.75393 -104.9785098
39.7539777 -104.978448
39.7537778 -104.9784371
39.7535922 -104.9784783
39.7535427 -104.9784837
39.7535798 -104.9784369
39.7534731 -104.9782937
39.753469 -104.9782989
39.7534587 -104.978285
39.7534159 -104.978339
39.7534968 -104.9784476
39.7535066 -104.9784352
39.7536543 -104.9783734
39.7536554 -104.9782442
39.7535942 -104.9782433
39.7535932 -104.978354
39.7535751 -104.9784979
39.7535553 -104.978471
39.7535815 -104.9784382
39.7534815 -104.9783027
39.7535278 -104.9782448
39.7535859 -104.9783235
39.7535767 -104.978335
39.7536039 -104.9783718
39.7535958 -104.9783819
39.7536304 -104.9784288
39.7537163 -104.9784119
39.7537165 -104.9783848
39.7537212 -104.9783849
39.7537215 -104.9783242
39.753731 -104.9783243
39.7537314 -104.9782436
39.7536591 -104.978243
39.7536583 -104.9784114
39.7537801 -104.97844
39.7538192 -104.9783873
39.7538122 -104.9783785
39.7538236 -104.9783632
39.7538059 -104.978341
39.7538069 -104.9782416
39.7537676 -104.978241
39.7537671 -104.9782846
39.7537337 -104.978284
39.7537327 -104.9783806
39.7539296 -104.9782361
39.7538322 -104.9783673
39.7538105 -104.97834
39.7538105 -104.9782361
39.7512242 -104.9784785
39.7511819 -104.9784228
39.7511057 -104.9785207
39.751657 -104.9783529
39.7515785 -104.9782379
39.7514827 -104.9783515
39.7514831 -104.9783498
39.7514825 -104.9783855
39.7514928 -104.978401
39.7515099 -104.9784011
39.7515097 -104.9784328
39.7515397 -104.978433
39.7515395 -104.9784777
39.7516047 -104.9784782
39.7516049 -104.9784325
39.7516445 -104.9784328
39.7516448 -104.9783699
39.7516569 -104.97837
39.7516568 -104.9783519
39.7515778 -104.9783511
39.7515771 -104.978351
39.751578 -104.978238
39.7510331 -104.9784831
39.7509887 -104.9784248
39.7510356 -104.9784395
39.7511056 -104.9783495
39.7510509 -104.9782776
39.7509284 -104.9782792
39.7509284 -104.9782987
39.7510704 -104.9783947
39.7509823 -104.9782789
39.7510702 -104.978395
39.750982 -104.9782792
39.7509132 -104.9784581
39.7509522 -104.978408
39.7508946 -104.978434
39.7527275 -104.978461
39.7527305 -104.9784571
39.7527184 -104.9784414
39.7527683 -104.9783763
39.752985 -104.978438
39.7528837 -104.9783009
39.7529329 -104.9782395
39.7530342 -104.9783766
39.7525466 -104.9785194
39.752497 -104.9784536
39.7526662 -104.9785174
39.7527106 -104.9784599
39.7528029 -104.978445
39.7528474 -104.9783884
39.7529101 -104.9784719
39.7528932 -104.9784934
39.7528963 -104.9785101
39.7528824 -104.9785276
39.7528721 -104.9785249
39.7529046 -104.9784594
39.7528186 -104.9783432
39.7528294 -104.9783297
39.7528135 -104.9783082
39.7528396 -104.9782755
39.7528536 -104.9782944
39.7528654 -104.9782796
39.7529516 -104.9783961
39.7529473 -104.9784015
39.7529577 -104.9784156
39.7529329 -104.9784467
39.7529242 -104.9784349
39.7521482 -104.9784838
39.7520531 -104.9783574
39.752002 -104.9784225
39.7527959 -104.9784399
39.7528066 -104.9784259
39.7526626 -104.9783118
39.7526767 -104.9782876
39.7526399 -104.9782513
39.7526258 -104.9782755
39.7525862 -104.9784616
39.7526473 -104.9783792
39.7525968 -104.9783159
39.7525545 -104.978373
39.7525476 -104.9783643
39.7525288 -104.9783897
39.752065 -104.9785135
39.7519892 -104.9784149
39.7521563 -104.978484
39.7520563 -104.9783506
39.752098 -104.9782977
39.752198 -104.9784311
39.7522146 -104.9784519
39.7521188 -104.9783238
39.7521598 -104.9782719
39.7522556 -104.9784
39.752355 -104.9785069
39.7523111 -104.9784503
39.7524094 -104.9784614
39.7525517 -104.9782794
39.7525515 -104.9782409
39.752245 -104.9782439
39.7543956 -104.977329
39.7544082 -104.9770937
39.7543258 -104.9770933
39.754325 -104.9773287
39.7536354 -104.9772883
39.7536356 -104.9771477
39.7535672 -104.9771475
39.7535671 -104.9771987
39.7535593 -104.9771987
39.7535592 -104.9772456
39.7535692 -104.9772456
39.7535691 -104.9772881
39.7537439 -104.977406
39.7537441 -104.9773787
39.7536379 -104.9779868
39.7535291 -104.9780269
39.7535465 -104.9780323
39.753638 -104.9780322
39.7540444 -104.9773363
39.7540443 -104.9771204
39.7539966 -104.9771205
39.7539966 -104.9771387
39.7539781 -104.9771387
39.7539782 -104.9773364
39.7542546 -104.9773072
39.7542544 -104.9771107
39.7543224 -104.9771107
39.7543226 -104.977307
39.75365 -104.9779868
39.7536492 -104.9775921
39.7535291 -104.9779791
39.7535143 -104.9775925
39.7535333 -104.9778976
39.7536499 -104.9778975
39.7536497 -104.9778214
39.7535257 -104.9778217
39.7536495 -104.9777429
39.7535146 -104.9777433
39.7536494 -104.977672
39.7535245 -104.9776723
39.7534529 -104.9772908
39.753453 -104.977149
39.7534237 -104.977149
39.7534237 -104.9771265
39.7533817 -104.9771264
39.7533817 -104.9771903
39.7533695 -104.9771903
39.7533694 -104.9772522
39.7533797 -104.9772522
39.7533797 -104.9772907
39.7534775 -104.9772904
39.7534776 -104.9772676
39.7534693 -104.9772676
39.7534695 -104.9771585
39.753476 -104.9771585
39.7534761 -104.9771161
39.7535424 -104.9771163
39.7535421 -104.9772906
39.7539658 -104.9774121
39.7539653 -104.9773198
39.7539734 -104.9773197
39.7539759 -104.9771404
39.7539113 -104.9771413
39.7539131 -104.9774569
39.7538919 -104.9774397
39.7538919 -104.9772554
39.7538981 -104.9772554
39.7538982 -104.9771925
39.7538905 -104.9771925
39.7538905 -104.9771656
39.7538849 -104.9771656
39.7538849 -104.9771469
39.7538226 -104.9771469
39.7538226 -104.9774396
39.7537497 -104.9773787
39.7537502 -104.9772786
39.753653 -104.9772778
39.7536528 -104.9773359
39.7536472 -104.9773358
39.753647 -104.9773784
39.7536532 -104.9773784
39.7536531 -104.9774053
39.754107 -104.9773541
39.7541069 -104.9773273
39.7541115 -104.9773273
39.7541112 -104.9771382
39.754045 -104.9771383
39.7540452 -104.9773255
39.7540573 -104.9773255
39.7540574 -104.9773542
39.754187 -104.977297
39.7541877 -104.9771197
39.7542472 -104.9771201
39.7542465 -104.9772974
39.7545104 -104.9775321
39.7542682 -104.9775313
39.7542686 -104.9773569
39.754393 -104.9773573
39.754393 -104.9773336
39.754398 -104.9773336
39.7543982 -104.977244
39.754532 -104.9772444
39.7545319 -104.9773
39.7544679 -104.9773532
39.7544677 -104.9774844
39.7544929 -104.9774845
39.7545288 -104.9772167
39.7544113 -104.977217
39.7545287 -104.9770893
39.7544111 -104.9770896
39.7544875 -104.9772168
39.7544874 -104.9770894
39.7544487 -104.9772169
39.7544484 -104.9770895
39.7534546 -104.9779431
39.7541876 -104.9771384
39.7541118 -104.9775213
39.7541122 -104.9774395
39.7540429 -104.9774388
39.7540424 -104.9775206
39.7542682 -104.9775225
39.7537462 -104.9771339
39.7536695 -104.9771541
39.7551651 -104.9773548
39.754536 -104.9768529
39.7544643 -104.9765522
39.7544456 -104.9765843
39.7544375 -104.9767135
39.7543566 -104.9766159
39.7543574 -104.9764275
39.7541393 -104.9764258
39.7541385 -104.9766143
39.7539791 -104.9767252
39.7539789 -104.9765021
39.7539426 -104.9765021
39.7539226 -104.976746
39.7537666 -104.9768033
39.7537667 -104.9765672
39.75371 -104.9765672
39.75371 -104.9768032
39.7536422 -104.9768058
39.7536961 -104.9768062
39.7536971 -104.9765676
39.7536432 -104.9765672
39.753827 -104.9768015
39.7538267 -104.9766662
39.7537747 -104.9768016
39.753838 -104.9765098
39.7538391 -104.9764384
39.7537839 -104.976437
39.7537828 -104.9765085
39.7540372 -104.9768021
39.754037 -104.9765861
39.7539835 -104.9765862
39.7539837 -104.9768022
39.7536281 -104.9767902
39.7536286 -104.9765499
39.7535755 -104.9766205
39.7535752 -104.9767911
39.7535931 -104.9767912
39.7536039 -104.9768052
39.7536168 -104.9768057
39.7535125 -104.9767218
39.7535716 -104.9767217
39.7535716 -104.9765771
39.7535124 -104.9765771
39.7534802 -104.9764598
39.7533616 -104.9764587
39.7533622 -104.9763901
39.7534807 -104.9763916
39.7534881 -104.9768185
39.7534895 -104.976657
39.7534287 -104.9766562
39.7534273 -104.9768177
39.7533611 -104.9768167
39.7533625 -104.9766552
39.7540544 -104.9768043
39.7541086 -104.9768042
39.7541085 -104.9765862
39.7540543 -104.9765862
39.7534577 -104.9763467
39.7534582 -104.9758959
39.7533633 -104.9763464
39.7533636 -104.9758957
39.7533633 -104.9762997
39.7534577 -104.9762999
39.7534578 -104.9762561
39.7533634 -104.9762559
39.7534579 -104.9762105
39.7533634 -104.9762103
39.7534579 -104.9761647
39.7533635 -104.9761645
39.753458 -104.9761192
39.7533635 -104.9761191
39.753458 -104.9760743
39.7533635 -104.9760742
39.7534581 -104.9760302
39.7533636 -104.9760301
39.7534581 -104.975986
39.7533636 -104.9759858
39.7534582 -104.9759414
39.7533636 -104.9759413
39.7545203 -104.9759147
39.7545205 -104.9759937
39.7545271 -104.9759936
39.7545272 -104.9760237
39.7545211 -104.9760237
39.7545212 -104.9760808
39.7544658 -104.9760807
39.7544655 -104.9759327
39.7540466 -104.9761157
39.7540464 -104.9760164
39.7540367 -104.9760164
39.7540366 -104.9759721
39.7539774 -104.9759719
39.7541766 -104.97618
39.7541754 -104.9759499
39.7541205 -104.9759742
39.7544574 -104.9759336
39.7543944 -104.9759333
39.7543942 -104.9760781
39.7544573 -104.9760782
39.754388 -104.9760833
39.7543881 -104.9759111
39.7543272 -104.975911
39.7543272 -104.9760821
39.7542565 -104.9760736
39.7541819 -104.9760806
39.7541816 -104.9759709
39.7542562 -104.9759707
39.7541216 -104.9761805
39.7541111 -104.9761756
39.7541114 -104.9759698
39.7540533 -104.975969
39.754053 -104.9761739
39.7540605 -104.9761739
39.7541061 -104.9761756
39.7539823 -104.9760355
39.7539825 -104.9761158
39.7540037 -104.9761157
39.7540038 -104.9761379
39.7540277 -104.9761378
39.7540277 -104.9761158
39.7539681 -104.9759518
39.7539678 -104.9761709
39.7538839 -104.9761703
39.7538842 -104.9759516
39.7538395 -104.9761404
39.7538397 -104.9761241
39.7538455 -104.9761242
39.7538458 -104.9760904
39.7538384 -104.9760903
39.7538389 -104.976038
39.7538525 -104.9760382
39.753853 -104.9759889
39.753842 -104.9759887
39.7538422 -104.9759721
39.7537806 -104.9759711
39.7537786 -104.9761775
39.7538104 -104.976178
39.7538108 -104.9761399
39.7536315 -104.976153
39.7536268 -104.975931
39.7536088 -104.9759311
39.7536088 -104.9759149
39.7535828 -104.9759149
39.7535828 -104.9759324
39.7535641 -104.9759324
39.7535691 -104.9761531
39.7535598 -104.9761077
39.7535597 -104.9760578
39.7535452 -104.9760579
39.753545 -104.9759561
39.7534934 -104.9759563
39.7534938 -104.9761798
39.7535434 -104.9761796
39.7535433 -104.9761077
39.7537667 -104.9761706
39.7537685 -104.9759284
39.7537048 -104.9759276
39.7537034 -104.9761245
39.7537379 -104.976125
39.7537376 -104.9761702
39.7536901 -104.9761558
39.7536905 -104.9759286
39.7536405 -104.9759283
39.7536398 -104.9761555
39.7540417 -104.976331
39.7540425 -104.9762462
39.7539821 -104.9762452
39.7539813 -104.97633
39.7536971 -104.9763219
39.7536435 -104.9763215
39.7536437 -104.9762478
39.7536973 -104.9762482
39.753487 -104.9755689
39.7533807 -104.9755695
39.7544821 -104.9755869
39.7544434 -104.9755877
39.7540146 -104.9755892
39.7538369 -104.9755654
39.7537591 -104.9755655
39.7537426 -104.9755657
39.753668 -104.9755664
39.7536539 -104.9755686
39.7535729 -104.9755676
39.7529328 -104.9780421
39.7528349 -104.9777605
39.7528346 -104.9778573
39.7528278 -104.9778572
39.7528277 -104.9778946
39.7528338 -104.9778947
39.7528333 -104.978026
39.7528606 -104.9780262
39.7528605 -104.9780416
39.7531446 -104.9780366
39.7530056 -104.9780353
39.7531454 -104.9778723
39.7530065 -104.9778711
39.7531008 -104.9778719
39.7531 -104.9780362
39.7530528 -104.9780357
39.7530537 -104.9778715
39.7529328 -104.9780371
39.7529338 -104.9777611
39.7531337 -104.9772766
39.7531338 -104.977135
39.7530342 -104.977135
39.7530342 -104.9772766
39.7531316 -104.9774214
39.7531315 -104.9774061
39.7531482 -104.977406
39.753148 -104.9773579
39.7531317 -104.977358
39.7531316 -104.9773322
39.7530543 -104.9773327
39.7530547 -104.9774219
39.7529577 -104.9773164
39.7529568 -104.977125
39.7530193 -104.9771255
39.7530195 -104.9773169
39.7529281 -104.9775123
39.7528073 -104.9775114
39.7528076 -104.9774313
39.7529285 -104.9774322
39.7529304 -104.9772334
39.7528011 -104.9772342
39.75293 -104.9771174
39.7528006 -104.9771182
39.7528641 -104.9771178
39.7528641 -104.9772339
39.7529153 -104.9772333
39.7529157 -104.9773586
39.7528136 -104.9772345
39.7528145 -104.9773598
39.752865 -104.9773592
39.7530063 -104.9775169
39.7529344 -104.9775162
39.7529349 -104.9774371
39.7530068 -104.9774378
39.7525188 -104.977255
39.7524862 -104.9771356
39.7524635 -104.977136
39.7524587 -104.9772551
39.7524535 -104.9773104
39.7524537 -104.9771153
39.7523854 -104.9771317
39.7523852 -104.9773103
39.7523813 -104.9773077
39.75238 -104.9771324
39.7523074 -104.9771321
39.7523087 -104.9773158
39.7523449 -104.9773154
39.7523449 -104.9773081
39.752785 -104.9771488
39.7527773 -104.9771488
39.7527772 -104.9771228
39.7527252 -104.9771235
39.7527256 -104.9772573
39.752737 -104.9772576
39.7527371 -104.9773128
39.7527855 -104.9773126
39.7527191 -104.9772573
39.7527193 -104.9773125
39.7526811 -104.9773127
39.7526811 -104.9773052
39.7526677 -104.9773053
39.7526672 -104.9771501
39.7526796 -104.97715
39.7526795 -104.9771238
39.7525858 -104.9772935
39.7525865 -104.9771343
39.7525274 -104.9771322
39.7525267 -104.9772931
39.7523826 -104.9775176
39.7523825 -104.9774546
39.752329 -104.9774547
39.7523291 -104.9775177
39.7521081 -104.9775384
39.752228 -104.9775377
39.7522277 -104.9774588
39.7522805 -104.9774585
39.7522802 -104.9773709
39.7522206 -104.9773712
39.7522208 -104.9774177
39.7522013 -104.9774178
39.7521853 -104.9773977
39.7521657 -104.9773964
39.7521456 -104.9774199
39.7521077 -104.9774201
39.7525858 -104.9775198
39.7525288 -104.9775207
39.752528 -104.9774439
39.7525851 -104.977443
39.752726 -104.9775012
39.7527265 -104.9774044
39.7526836 -104.977381
39.752683 -104.9775008
39.7526579 -104.9771374
39.7526518 -104.9773351
39.7525974 -104.9773498
39.7525978 -104.9771381
39.7531272 -104.9767857
39.7531266 -104.9765511
39.753016 -104.9767862
39.7530155 -104.9765515
39.7530156 -104.9766124
39.7531268 -104.9766119
39.7530157 -104.976669
39.7531269 -104.9766686
39.7530159 -104.9767263
39.753127 -104.9767259
39.7531242 -104.9765406
39.7530026 -104.9765412
39.7530024 -104.9764674
39.753124 -104.9764668
39.752995 -104.9767715
39.7529954 -104.9765777
39.7529438 -104.9765775
39.7529434 -104.9767713
39.7528655 -104.9767962
39.7528655 -104.9766326
39.7529325 -104.9766326
39.7529325 -104.9767962
39.7529259 -104.9764226
39.7528702 -104.9764221
39.7528698 -104.9764939
39.7529255 -104.9764944
39.752523 -104.9767949
39.7525029 -104.9766675
39.7525026 -104.9766045
39.7524621 -104.9767955
39.7526525 -104.9767912
39.7526525 -104.9765508
39.7525945 -104.9765508
39.7525945 -104.9767912
39.7524505 -104.9767935
39.7524507 -104.9766096
39.7523853 -104.9766095
39.7523851 -104.9767934
39.7525839 -104.9767937
39.7525701 -104.9765925
39.7525258 -104.9765535
39.7525261 -104.9767928
39.7529934 -104.976503
39.7529937 -104.976415
39.7529352 -104.9764146
39.7529349 -104.9765025
39.7523662 -104.9768136
39.7523663 -104.9764998
39.7522859 -104.9764997
39.7522858 -104.9768136
39.7522336 -104.9767643
39.7522394 -104.9765762
39.7522171 -104.9765762
39.7522172 -104.9764893
39.7521483 -104.9764891
39.7521481 -104.9765766
39.7521254 -104.976584
39.7521252 -104.9766926
39.752134 -104.9767047
39.7521403 -104.9767638
39.7522472 -104.9764765
39.7522478 -104.9764172
39.7522192 -104.9764167
39.7522185 -104.976476
39.7525829 -104.9764987
39.7525835 -104.9764183
39.752521 -104.9764175
39.7525203 -104.9764979
39.7526536 -104.9764987
39.7525896 -104.9764982
39.75259 -104.9764168
39.7526539 -104.9764173
39.7531221 -104.9763411
39.753123 -104.9761468
39.7530342 -104.9761462
39.753034 -104.9761768
39.7530102 -104.9761766
39.75301 -104.9762294
39.7530326 -104.9762296
39.7530324 -104.9762673
39.7530117 -104.9762671
39.7530114 -104.97632
39.7530361 -104.9763202
39.7530361 -104.9763404
39.7529935 -104.976104
39.7528984 -104.9761037
39.7529941 -104.9759591
39.7528993 -104.9759586
39.7529459 -104.9759304
39.7529453 -104.9761037
39.7528501 -104.9761535
39.7528504 -104.9761244
39.7528616 -104.9761246
39.752862 -104.9760798
39.7528654 -104.9760799
39.7528665 -104.9759595
39.7528618 -104.9759594
39.7528621 -104.9759337
39.7528066 -104.9759329
39.7528063 -104.9759607
39.7527966 -104.9759605
39.752796 -104.976025
39.752805 -104.9760251
39.7528041 -104.976123
39.7528195 -104.9761232
39.7528192 -104.976153
39.7527899 -104.976137
39.7527909 -104.9759557
39.7527858 -104.9759556
39.752786 -104.9759242
39.7527205 -104.9759236
39.7527204 -104.9759527
39.7527118 -104.9759527
39.7527115 -104.9760159
39.7526996 -104.9760158
39.7526924 -104.9760737
39.7526921 -104.9761371
39.752688 -104.9761133
39.7526897 -104.9759246
39.752628 -104.9759236
39.7526273 -104.9760018
39.7526117 -104.9760016
39.7526111 -104.9760725
39.7526205 -104.9760727
39.7526199 -104.976136
39.7526567 -104.9761366
39.7526569 -104.9761128
39.7524495 -104.9761051
39.7524498 -104.9759717
39.7523911 -104.9759715
39.7523907 -104.9761048
39.752591 -104.9763234
39.7525914 -104.9759626
39.7525247 -104.9759635
39.7525255 -104.9763232
39.7525179 -104.9761066
39.7525185 -104.9759419
39.7524591 -104.975963
39.7524585 -104.9761062
39.7521336 -104.9761533
39.7522195 -104.9761857
39.7522938 -104.9760946
39.7522937 -104.9760836
39.7522212 -104.9760233
39.7521994 -104.9760235
39.752199 -104.9759583
39.7521312 -104.975959
39.7521315 -104.9760186
39.7521235 -104.9760187
39.7521239 -104.9760815
39.7521332 -104.9760814
39.7525964 -104.976329
39.7526573 -104.976329
39.7526573 -104.9762491
39.7525964 -104.9762491
39.7525036 -104.9756172
39.7524283 -104.9755973
39.7524749 -104.9755977
39.7524748 -104.9756169
39.752328 -104.9755966
39.7523997 -104.9755965
39.7525883 -104.9756173
39.7525262 -104.9756172
39.7525927 -104.9756153
39.7527204 -104.9755921
39.752674 -104.9756145
39.7526336 -104.975591
39.7511137 -104.9778355
39.7510385 -104.9778351
39.7510389 -104.9776906
39.7511142 -104.977691
39.7510351 -104.9780233
39.7509146 -104.9777976
39.7509147 -104.9777661
39.7509756 -104.9777666
39.7509755 -104.9777854
39.7510362 -104.9777858
39.7516468 -104.9777521
39.7516074 -104.9777519
39.7516075 -104.9777124
39.751647 -104.9777126
39.7510738 -104.9778353
39.7509699 -104.9777084
39.7508784 -104.9776049
39.7508785 -104.9775976
39.7509706 -104.9775985
39.75151 -104.97725
39.7514386 -104.9772495
39.751439 -104.9771373
39.7515053 -104.9771408
39.7515168 -104.9771881
39.751526 -104.9771881
39.7515258 -104.9772403
39.75151 -104.9772402
39.7518474 -104.9773487
39.7517567 -104.977348
39.7517568 -104.9773428
39.7517418 -104.9773427
39.7517426 -104.9771442
39.751847 -104.9771195
39.7518466 -104.9772219
39.7518595 -104.9772353
39.7517388 -104.9775343
39.7517388 -104.9774951
39.7517032 -104.977495
39.7517032 -104.9775342
39.7513863 -104.9775279
39.7513544 -104.9775278
39.7513545 -104.9774671
39.7513865 -104.9774673
39.7518243 -104.9775208
39.7518247 -104.9774323
39.7517469 -104.9774316
39.7518596 -104.9772534
39.7518477 -104.9772688
39.7517257 -104.9774038
39.7517227 -104.9771366
39.7517158 -104.9771289
39.7516402 -104.9771287
39.7516401 -104.9772116
39.7516224 -104.9772116
39.7516223 -104.9772503
39.7516407 -104.9772503
39.7516406 -104.9773123
39.7516101 -104.9773123
39.7516694 -104.977489
39.7517464 -104.9775201
39.751597 -104.9775183
39.7515973 -104.9774365
39.7515267 -104.9774362
39.7515264 -104.9775179
39.7514278 -104.9771401
39.7514256 -104.9773288
39.7513543 -104.9773274
39.7513564 -104.9771427
39.7513863 -104.9771433
39.7513866 -104.9771173
39.7514194 -104.977118
39.7514191 -104.9771399
39.7513319 -104.9773089
39.7513324 -104.9772755
39.7513414 -104.9772757
39.7513439 -104.9771185
39.7512743 -104.9771167
39.7512713 -104.9773073
39.7512442 -104.977351
39.7512444 -104.9773225
39.7512553 -104.9773226
39.7512568 -104.9771424
39.7511919 -104.9771415
39.7511904 -104.9773193
39.7512038 -104.9773195
39.7512035 -104.9773505
39.7511857 -104.9773185
39.7511869 -104.9771434
39.7511768 -104.9771433
39.7511769 -104.9771282
39.7511328 -104.9771277
39.7511327 -104.9771437
39.751116 -104.9771435
39.7511148 -104.977321
39.7511213 -104.9773462
39.7511334 -104.9773554
39.7511699 -104.9773558
39.7511701 -104.9773184
39.7511054 -104.977279
39.7511069 -104.9771079
39.7510891 -104.9771076
39.7510892 -104.9770941
39.7510589 -104.9770937
39.7510573 -104.9772782
39.7516003 -104.9773617
39.7516008 -104.9771188
39.7515353 -104.9771186
39.7515348 -104.9773615
39.751319 -104.9775241
39.7513203 -104.9774286
39.7512551 -104.977427
39.7512538 -104.9775225
39.7511123 -104.9775223
39.751012 -104.9775213
39.7510125 -104.9774342
39.7511128 -104.9774351
39.751007 -104.9772774
39.7510085 -104.9771062
39.7510196 -104.9771064
39.7510197 -104.9770931
39.7509576 -104.9772792
39.7509081 -104.9772786
39.7509095 -104.9770981
39.7509484 -104.9771202
39.7509449 -104.9773683
39.7509423 -104.977537
39.7509429 -104.9774853
39.750959 -104.9774856
39.7509597 -104.9774208
39.7509444 -104.9774205
39.7517947 -104.9762891
39.7517946 -104.9762097
39.75174 -104.9762098
39.7517401 -104.9762892
39.7513203 -104.9764893
39.7513208 -104.976417
39.7512697 -104.9764164
39.7512692 -104.9764887
39.7512398 -104.9764996
39.7512405 -104.9764245
39.7511856 -104.9764237
39.7511849 -104.9764988
39.7512499 -104.9766626
39.7512482 -104.9768062
39.7511879 -104.9767858
39.7511894 -104.9766632
39.7513228 -104.9767884
39.7513231 -104.9766662
39.7512512 -104.9766636
39.7512509 -104.976788
39.7514196 -104.9766676
39.7513396 -104.9766681
39.7513393 -104.9767868
39.7514193 -104.9767881
39.7514938 -104.9765121
39.7514946 -104.9764132
39.7514325 -104.9764123
39.7514317 -104.9765112
39.7517821 -104.9764763
39.7517819 -104.9763989
39.7518062 -104.9763988
39.7518062 -104.9763921
39.7518786 -104.9763918
39.7518788 -104.9764839
39.7518038 -104.9764842
39.7518038 -104.9764762
39.7515217 -104.9767848
39.7515238 -104.9765719
39.7514698 -104.976571
39.751469 -104.9766518
39.7514543 -104.9766516
39.751453 -104.9767846
39.751184 -104.9768056
39.7510707 -104.9768044
39.7510706 -104.9768205
39.7510391 -104.9768202
39.7510397 -104.9767172
39.7510522 -104.9767174
39.7510529 -104.9766203
39.7510675 -104.9766205
39.7510681 -104.9765328
39.7511012 -104.9765332
39.7511007 -104.9766073
39.7511151 -104.9766074
39.7511148 -104.9766413
39.751185 -104.9766399
39.7509822 -104.9767291
39.7509818 -104.9765625
39.7512212 -104.9760993
39.7512536 -104.9759489
39.7511881 -104.9759506
39.7511894 -104.9761292
39.7513209 -104.976322
39.7512614 -104.9763235
39.7512603 -104.9762467
39.7513198 -104.9762453
39.7509693 -104.9765528
39.7509694 -104.9763981
39.7518693 -104.9767894
39.7518693 -104.9767295
39.7518846 -104.9767295
39.7518606 -104.9766553
39.7518606 -104.976613
39.7518028 -104.976613
39.7518028 -104.9766567
39.7517573 -104.9768006
39.7517574 -104.9766787
39.7517718 -104.9766787
39.7517389 -104.9765549
39.7516855 -104.9765696
39.7516958 -104.9767818
39.7517508 -104.976411
39.7516663 -104.976411
39.7516663 -104.9764802
39.7516908 -104.9764802
39.7516908 -104.9764971
39.7517894 -104.9766727
39.7517894 -104.9766976
39.7517992 -104.976711
39.7517992 -104.9767894
39.7509934 -104.9760739
39.7509631 -104.9759187
39.750921 -104.975918
39.7508899 -104.975918
39.75089 -104.9759326
39.7509934 -104.9759467
39.7517222 -104.976147
39.7517119 -104.9760933
39.7517272 -104.9760933
39.7518207 -104.9761171
39.7518201 -104.9759623
39.7517441 -104.9759626
39.7517443 -104.9760166
39.751733 -104.9760287
39.751733 -104.9760515
39.7517443 -104.9760663
39.7517446 -104.976118
39.7517193 -104.9763203
39.7517195 -104.9762397
39.7516628 -104.9762395
39.7516626 -104.9763201
39.7515955 -104.976321
39.7515959 -104.9762308
39.7515274 -104.9762303
39.751527 -104.9763205
39.7517272 -104.976019
39.7517185 -104.976019
39.7517185 -104.9759627
39.7516942 -104.9759627
39.7516942 -104.9759378
39.7516794 -104.9759558
39.7516362 -104.9760148
39.7516236 -104.9760147
39.7516235 -104.976095
39.7516431 -104.976095
39.751643 -104.9761547
39.7516484 -104.9761869
39.7516835 -104.976187
39.7516834 -104.9762221
39.7517222 -104.9762222
39.7515191 -104.9760939
39.7515184 -104.9759508
39.7514507 -104.9759654
39.751451 -104.976014
39.7514376 -104.9760141
39.751438 -104.9760938
39.7514673 -104.9760936
39.7514676 -104.9761466
39.7515151 -104.9761462
39.7515148 -104.9760939
39.7513125 -104.9761744
39.7513154 -104.9759838
39.7512555 -104.9759668
39.7512624 -104.9761741
39.7515801 -104.9761497
39.7515801 -104.9761233
39.7515915 -104.9761233
39.7515961 -104.9760747
39.7515961 -104.9759696
39.7515926 -104.9759696
39.7515432 -104.9759639
39.7515302 -104.9760143
39.7515301 -104.9760742
39.7515449 -104.9761222
39.7515485 -104.9761222
39.7515485 -104.9761497
39.7514182 -104.9760515
39.7513445 -104.9760518
39.7513442 -104.975947
39.7514179 -104.9759467
39.7512497 -104.9763272
39.7512496 -104.976244
39.7511859 -104.9762442
39.7511861 -104.9763273
39.7514841 -104.9763073
39.7514842 -104.9762401
39.7514298 -104.9762399
39.7514296 -104.9763071
39.7512441 -104.9755934
39.7511834 -104.9755897
39.7512074 -104.9755896
39.7512074 -104.9756094
39.7518575 -104.9755922
39.7517774 -104.9755922
