Latitude Longitude
39.7686094 -104.9632283
39.7656231 -104.962607
39.7671795 -104.9643462
39.764986 -104.966518
39.7655302 -104.9656113
39.769393 -104.9643729
39.7678979 -104.9661335
39.7672796 -104.964941
39.7695308 -104.9667824
39.7667957 -104.962549
39.7667355 -104.9636641
39.7688581 -104.9645079
39.7679048 -104.9656142
39.7650533 -104.9641318
39.7696356 -104.9642629
39.7651019 -104.9667949
39.7702752 -104.9663235
39.7651402 -104.963686
39.7664244 -104.9638348
39.7680577 -104.9665332
39.7675631 -104.9664411
39.7697552 -104.9666993
39.7698027 -104.964912
39.7662532 -104.9636622
39.7679369 -104.9657489
39.7650185 -104.9668082
39.7674886 -104.9642805
39.7651683 -104.9626405
39.7663437 -104.9667995
39.7697186 -104.9654765
39.7683308 -104.9641638
39.7659796 -104.9626316
39.7676082 -104.9649646
39.7692197 -104.9654732
39.7678427 -104.9638246
39.7673939 -104.9656136
39.7689979 -104.9636701
39.7659217 -104.9655907
39.7696626 -104.9662973
39.768376 -104.9639983
39.7687117 -104.9632068
39.7670364 -104.9625877
39.7696704 -104.9652757
39.766096 -104.9653906
39.7664761 -104.9663093
39.7671091 -104.965289
39.7687059 -104.9661901
39.7677893 -104.9657562
39.7661888 -104.9654425
39.76924 -104.9643081
39.7677315 -104.9651142
39.765159 -104.9667957
39.7704709 -104.9650943
39.7671948 -104.9651982
39.7653965 -104.9639874
39.769107 -104.9649052
39.7701516 -104.9643429
39.7666573 -104.9663333
39.7668389 -104.9632308
39.765613 -104.9656096
39.7691272 -104.9645787
39.7663228 -104.9657533
39.7665551 -104.9631887
39.766672 -104.9656167
39.7648794 -104.9663262
39.7656318 -104.9628491
39.76845 -104.9651601
39.7686433 -104.9645237
39.7693628 -104.9652652
39.768536 -104.9663487
39.7672366 -104.9630803
39.7678597 -104.9641627
39.7671042 -104.9650803
39.7670489 -104.9661781
39.7697439 -104.964335
39.7674725 -104.9637981
39.7652972 -104.965443
39.770346 -104.9650809
39.769755 -104.9666224
39.7671794 -104.9643707
39.7668793 -104.9645101
39.7656105 -104.9661573
39.7695825 -104.9641791
39.7675546 -104.9653767
39.7696756 -104.9662557
39.7672447 -104.9661656
39.7688589 -104.9662791
39.7661133 -104.9632089
39.7665512 -104.9637775
39.7683689 -104.9630603
39.7689443 -104.9662764
39.7686394 -104.9638125
39.7664809 -104.9638047
39.7652272 -104.9645043
39.7662526 -104.9655944
39.7677461 -104.9667978
39.764947 -104.966141
39.7651335 -104.962547
39.7652238 -104.965212
39.7667751 -104.96366
39.7686858 -104.9664662
39.7678563 -104.96309
39.7677474 -104.9652923
39.765117 -104.9649207
39.76799 -104.9664122
39.7685719 -104.9636498
39.7692841 -104.964071
39.7666213 -104.9663
39.7703066 -104.9642794
39.7660818 -104.9631086
39.7674581 -104.9632105
39.7677791 -104.9664972
39.7701522 -104.9644777
39.7661729 -104.9643545
39.7687898 -104.9657494
39.7689906 -104.9650718
39.767884 -104.9662792
39.7689284 -104.9664368
39.7683784 -104.964486
39.7686162 -104.9638387
39.7682298 -104.9628459
39.7691455 -104.9640521
39.7663224 -104.9630441
39.7684408 -104.9663995
39.7651115 -104.9657446
39.7677083 -104.9662584
39.7686332 -104.9654667
39.7648816 -104.9644638
39.7667609 -104.9630595
39.7705139 -104.9650949
39.766685 -104.9631489
39.7705234 -104.9656963
39.7649363 -104.9644964
39.7691499 -104.9638103
39.7664515 -104.9630371
39.76848 -104.9661442
39.7651944 -104.9666014
39.7648842 -104.9662993
39.7677977 -104.9643983
39.7670608 -104.9654795
39.7652345 -104.9636286
39.7702131 -104.9667138
39.7679982 -104.965609
39.7677303 -104.9650664
39.7651627 -104.9643599
39.769532 -104.966599
39.7678261 -104.9642798
39.7678592 -104.9636599
39.7697086 -104.9641723
39.7674737 -104.9638404
39.7697427 -104.9663588
39.7697373 -104.9662554
39.7654281 -104.9625867
39.7705071 -104.9664593
39.7692309 -104.9650774
39.767207 -104.9663116
39.7704686 -104.9649622
39.7697131 -104.9641585
39.7666573 -104.9663002
39.7651166 -104.9628658
39.7685627 -104.9661489
39.769847 -104.9667449
39.7689204 -104.9648823
39.7662098 -104.9637726
39.7658653 -104.9643246
39.7691844 -104.9645015
39.7690515 -104.9650028
39.7659842 -104.9665389
39.7676084 -104.966118
39.7673731 -104.9632052
39.7654111 -104.9652926
39.7695871 -104.9650228
39.7691271 -104.9651735
39.7655817 -104.9640283
39.7661942 -104.9643585
39.7667761 -104.9645629
39.7649248 -104.9627732
39.7661989 -104.964333
39.7663563 -104.9639659
39.7664045 -104.964044
39.7666481 -104.9640402
39.7661218 -104.9645519
39.7691237 -104.9649219
39.767279 -104.9661586
39.7675732 -104.9655879
39.7660039 -104.9655608
39.7673148 -104.9652194
39.7704375 -104.9664343
39.7661474 -104.963663
39.7686809 -104.9653733
39.7677901 -104.9655342
39.766702 -104.9662216
39.7650371 -104.9632187
39.7663962 -104.9657514
39.7673396 -104.9667881
39.7670432 -104.9655149
39.7685799 -104.9654677
39.7650171 -104.9632204
39.7654636 -104.9625998
39.7652186 -104.9657241
39.7672464 -104.9656147
39.7685163 -104.9636505
39.7694866 -104.96667
39.7703002 -104.9667648
39.7658559 -104.9629069
39.7679854 -104.9626673
39.766064 -104.9661425
39.7678572 -104.9663678
39.7698963 -104.9667753
39.7679178 -104.9665154
39.7685208 -104.9636716
39.7682978 -104.9650956
39.7664896 -104.9640418
39.7673143 -104.9649429
39.7651456 -104.9651016
39.7675769 -104.9638359
39.7691967 -104.9650561
39.7679378 -104.9650373
39.7678244 -104.9640546
39.7652893 -104.9627701
39.7703969 -104.966144
39.7648911 -104.9642739
39.7674882 -104.9644932
39.7649839 -104.9661417
39.7694299 -104.9667819
39.7650002 -104.9638999
39.7673571 -104.9668125
39.7649261 -104.9630375
39.7662577 -104.9657341
39.7663182 -104.9628757
39.7672429 -104.965223
39.7652744 -104.9657434
39.7688445 -104.963813
39.7654782 -104.9655879
39.7680074 -104.9657342
39.766065 -104.9626025
39.7658732 -104.9657357
39.766867 -104.9654555
39.7672457 -104.9645113
39.7685729 -104.9662671
39.7653705 -104.966821
39.766582 -104.9668142
39.7673676 -104.9652195
39.7676401 -104.9645779
39.7696758 -104.9661116
39.766864 -104.9662704
39.7688454 -104.9643343
39.7677843 -104.9630917
39.7666044 -104.9653774
39.7695454 -104.9649226
39.7665398 -104.9627823
39.7655345 -104.9662954
39.7653919 -104.9661351
39.7671939 -104.9652906
39.7651101 -104.9632215
39.7672828 -104.962573
39.7652816 -104.9650565
39.7685795 -104.9662671
39.766839 -104.9631236
39.7687862 -104.9663338
39.7690183 -104.962926
39.7666835 -104.9631279
39.7649638 -104.9628718
39.767633 -104.9625823
39.7680727 -104.9661431
39.76612 -104.9630575
39.7689233 -104.9661433
39.7663559 -104.9637789
39.7684381 -104.9649042
39.7670373 -104.9627904
39.7670553 -104.9641253
39.7661017 -104.9627047
39.7677916 -104.9636355
39.7653588 -104.9667904
39.7665542 -104.9657786
39.7679827 -104.9662852
39.7648902 -104.9640359
39.7666387 -104.9636361
39.7655012 -104.9657216
39.7684626 -104.9641378
39.7692019 -104.9657464
39.7648945 -104.9625706
39.7693039 -104.9652823
39.7652593 -104.9667469
39.7685441 -104.9668062
39.7663367 -104.9663326
39.7670512 -104.963067
39.7692533 -104.9650556
39.7648774 -104.9626204
39.7666035 -104.9643988
39.7651581 -104.9643231
39.7704212 -104.9661492
39.7654141 -104.9642023
39.7685728 -104.9666957
39.7650214 -104.9628635
39.769254 -104.9668305
39.7675568 -104.9629724
39.7674466 -104.9661363
39.7696019 -104.9654332
39.7703436 -104.9663172
39.7684549 -104.9636743
39.7653848 -104.9645047
39.76688 -104.9643213
39.7680715 -104.9664161
39.7649047 -104.964917
39.7690347 -104.9627689
39.7655581 -104.9636981
39.7665547 -104.9631056
39.7651285 -104.966623
39.7664549 -104.9667681
39.7683508 -104.9632112
39.7689441 -104.9640581
39.768635 -104.9661376
39.7673301 -104.9645329
39.7658697 -104.9630281
39.7678672 -104.9652019
39.7703426 -104.9643921
39.768437 -104.9630604
39.7682605 -104.9657885
39.7704252 -104.9663506
39.7652164 -104.9654982
39.7661635 -104.9655895
39.7654138 -104.9665318
39.7649307 -104.962555
39.767052 -104.9666318
39.7661006 -104.9639609
39.7679001 -104.9632048
39.7653083 -104.9667634
39.7653169 -104.964159
39.7678436 -104.9643192
39.7659373 -104.9632395
39.769326 -104.9661708
39.7648903 -104.966446
39.7687067 -104.9638441
39.7704577 -104.9661222
39.7653228 -104.9627784
39.7662664 -104.9655863
39.7676921 -104.9630851
39.7689201 -104.9664378
39.7665572 -104.9640499
39.7701437 -104.9643431
39.7683457 -104.9628617
39.7667809 -104.9626774
39.7689891 -104.9649224
39.7691072 -104.9663619
39.7650325 -104.9649464
39.768339 -104.9628424
39.7695279 -104.9654866
39.7653254 -104.9625571
39.7672399 -104.9630803
39.7693266 -104.966515
39.7666963 -104.9656189
39.7682484 -104.9630609
39.7675446 -104.9638614
39.7651609 -104.9654401
39.7660222 -104.9626457
39.7649054 -104.9625674
39.7649708 -104.9627021
39.7676483 -104.9661384
39.7699588 -104.9667763
39.7663025 -104.9666446
39.7662514 -104.9638029
39.7698776 -104.9652968
39.7695845 -104.9651022
39.7652786 -104.9668202
39.7666094 -104.9630798
39.7688887 -104.965277
39.7680432 -104.9655649
39.7666706 -104.9636353
39.7685679 -104.9642221
39.767184 -104.9649244
39.7695491 -104.965066
39.7684232 -104.9632299
39.7666008 -104.966803
39.7676121 -104.9651588
39.7677195 -104.9632116
39.7649132 -104.9655684
39.7649226 -104.9624627
39.7671486 -104.9663114
39.7697427 -104.9665288
39.7677552 -104.963981
39.7702619 -104.9655407
39.7661727 -104.9636331
39.7670906 -104.9661767
39.7666694 -104.9654044
39.7701838 -104.9666684
39.7679622 -104.9662798
39.7677697 -104.9663583
39.765351 -104.9636268
39.767073 -104.9661781
39.7670457 -104.9649429
39.7676442 -104.9630731
39.7664898 -104.964227
39.7696054 -104.9643913
39.7660226 -104.9657369
39.7672806 -104.9630903
39.767925 -104.9657503
39.7695245 -104.9652001
39.7650336 -104.9636293
39.7697958 -104.9648882
39.7695092 -104.9641788
39.7682594 -104.965619
39.765918 -104.9640446
39.7679513 -104.9631143
39.7661234 -104.9643546
39.7655538 -104.966625
39.768691 -104.9657483
39.7676668 -104.9628989
39.7691272 -104.9645768
39.7677199 -104.9639811
39.7690121 -104.9642893
39.7648839 -104.966597
39.769526 -104.9652603
39.7684692 -104.9632279
39.7661192 -104.9643077
39.7666429 -104.9643781
39.768259 -104.9655313
39.7671876 -104.964305
39.765915 -104.964412
39.7678143 -104.9632098
39.7671714 -104.9630535
39.7662007 -104.9642502
39.7652375 -104.9668198
39.770236 -104.9643059
39.7654253 -104.9656188
39.7689996 -104.9632163
39.7662306 -104.9654858
39.7693656 -104.9661411
39.7662178 -104.96491
39.7684779 -104.9651598
39.7650778 -104.965747
39.7684424 -104.9663617
39.7649441 -104.9665967
39.7671743 -104.9649426
39.7676288 -104.9666756
39.7653208 -104.9657236
39.7667042 -104.9630402
39.7658614 -104.9632139
39.7682404 -104.965762
39.7687165 -104.9656015
39.7688469 -104.9662949
39.7674001 -104.9653805
39.7682591 -104.965388
39.7656162 -104.9656964
39.7705185 -104.9665158
39.7652193 -104.9626071
39.7664222 -104.9628663
39.767252 -104.9650769
39.7690843 -104.9640536
39.7671683 -104.9632098
39.7673072 -104.9667884
39.7661636 -104.9655719
39.7653433 -104.965547
39.7654886 -104.963966
39.7697383 -104.9666224
39.7692666 -104.9657433
39.7696667 -104.9649121
39.7689784 -104.9632257
39.768623 -104.9630427
39.7687754 -104.962859
39.7667769 -104.9643702
39.7696135 -104.9651627
39.7679601 -104.9626764
39.7654249 -104.9632472
39.7676506 -104.963223
39.7688474 -104.9636481
39.770337 -104.9643094
39.7687405 -104.9655982
39.7690595 -104.9662883
39.7674589 -104.9657698
39.7663976 -104.9668003
39.7659146 -104.9628559
39.7655379 -104.964983
39.7691928 -104.9650718
39.7651227 -104.9663968
39.7699592 -104.9641583
39.7672093 -104.9628594
39.7686852 -104.9665304
39.7670471 -104.96398
39.7650243 -104.9664125
39.7672907 -104.966312
39.7679926 -104.9657523
39.7654785 -104.9668117
39.7656311 -104.9649416
39.7686536 -104.9663296
39.7677329 -104.9645069
39.7651971 -104.966159
39.7665024 -104.965634
39.7690997 -104.9663972
39.7663539 -104.9665236
39.769119 -104.9652767
39.7685503 -104.9638094
39.7660615 -104.9668312
39.7678523 -104.9667471
39.7659609 -104.963213
39.7703843 -104.9643675
39.765304 -104.9663315
39.7658973 -104.9653715
39.7688391 -104.9661217
39.7693013 -104.9643586
39.7665443 -104.9640426
39.7698009 -104.965076
39.7701613 -104.9666677
39.768937 -104.9629834
39.7698076 -104.9660836
39.7668801 -104.9644606
39.7654951 -104.9645037
39.7653395 -104.9632104
39.7651896 -104.9657241
39.7663904 -104.9636346
39.7649941 -104.9652322
39.7679263 -104.9650685
39.7692173 -104.9627579
39.7653319 -104.9665076
39.7678188 -104.9649056
39.7649063 -104.965644
39.7651484 -104.9638323
39.7651648 -104.9668206
39.7667461 -104.9652773
39.767376 -104.9661606
39.7693205 -104.9645141
39.7670656 -104.9667085
39.7691763 -104.9636486
39.7677312 -104.9657376
39.7670547 -104.9641712
39.7672447 -104.9649422
39.7686448 -104.9668108
39.7674474 -104.9625746
39.7671959 -104.9666605
39.7672397 -104.9630126
39.7672916 -104.9664935
39.7683151 -104.9642811
39.766041 -104.9654624
39.7672333 -104.9632361
39.766599 -104.9656373
39.7691003 -104.9643763
39.7649943 -104.9652831
39.7670658 -104.9666885
39.7662024 -104.9667806
39.7667663 -104.9627765
39.767706 -104.9666212
39.7674271 -104.9632097
39.7667058 -104.963004
39.7684921 -104.9651947
39.7674352 -104.9643377
39.7689141 -104.9638082
39.7692375 -104.9636495
39.7672477 -104.9643444
39.7673835 -104.9657579
39.7703615 -104.9653666
39.7655213 -104.9625801
39.7671613 -104.9654424
39.7690479 -104.9645689
39.7664756 -104.9667557
39.7689155 -104.9645221
39.7653761 -104.9639956
39.7674442 -104.9632043
39.7649665 -104.9666672
39.7688441 -104.9653793
39.7689224 -104.9663036
39.7663498 -104.9625927
39.7671443 -104.966157
39.770469 -104.9650063
39.7653259 -104.9663099
39.7686474 -104.9641366
39.7692296 -104.9639732
39.7688346 -104.9629581
39.7677051 -104.9649459
39.7680004 -104.9652844
39.7671829 -104.9645431
39.7676644 -104.9657387
39.765404 -104.9626107
39.768039 -104.9639855
39.7688352 -104.9664881
39.7649457 -104.9664454
39.7652936 -104.9629455
39.7674143 -104.9657577
39.768706 -104.9661177
39.77028 -104.9643498
39.7689946 -104.9626938
39.7664726 -104.9624989
39.7676131 -104.9649647
39.7652184 -104.9630627
39.7688656 -104.9645225
39.769453 -104.9649155
39.7668777 -104.9661102
39.765018 -104.9665084
39.7674346 -104.9651031
39.7649529 -104.9644611
39.7651559 -104.9630636
39.7683452 -104.96366
39.7679977 -104.9632287
39.768641 -104.9643554
39.7684279 -104.9644854
39.7648468 -104.9641939
39.7690614 -104.9666814
39.7661314 -104.9630569
39.7703403 -104.9641512
39.766665 -104.9638037
39.7660292 -104.9626379
39.7675419 -104.9631132
39.769394 -104.9645234
39.7675363 -104.9641812
39.7674474 -104.9636598
39.7666712 -104.966833
39.7684251 -104.9643021
39.7672474 -104.9651891
39.7652289 -104.9627705
39.7660016 -104.9626512
39.7685228 -104.9626956
39.765397 -104.9657241
39.7689623 -104.9645065
39.7689242 -104.9662034
39.7663304 -104.9666314
39.7682586 -104.9626265
39.765093 -104.9662996
39.7665913 -104.9639763
39.7692233 -104.9641686
39.7678884 -104.9652307
39.7664715 -104.9661056
39.7652521 -104.9663103
39.7650078 -104.9637856
39.7665616 -104.9629342
39.7687646 -104.9649465
39.7671726 -104.9665996
39.7649427 -104.964151
39.7667356 -104.9637784
39.7693879 -104.964163
39.7678611 -104.9642214
39.7675789 -104.962925
39.7683583 -104.9653811
39.7684568 -104.96307
39.7673739 -104.9636597
39.7695602 -104.9653691
39.7659516 -104.965591
39.7661514 -104.9640444
39.7677921 -104.9650686
39.7661904 -104.9663817
39.7690533 -104.9626935
39.7703388 -104.9645184
39.7664733 -104.965561
39.7698032 -104.9667729
39.7686459 -104.9643448
39.7695984 -104.9663182
39.7693982 -104.9666034
39.7648788 -104.9666085
39.7667291 -104.9627764
39.7693393 -104.9667752
39.7702027 -104.9668419
39.7665752 -104.9636634
39.7655386 -104.965027
39.7676608 -104.9664415
39.7653498 -104.9654528
39.7676214 -104.9649234
39.7684457 -104.9666271
39.768999 -104.9662867
39.7664032 -104.963963
39.7654634 -104.962582
39.7648748 -104.9643543
39.7666786 -104.9640472
39.7689218 -104.966695
39.76974 -104.9662553
39.7664404 -104.9626
39.7689405 -104.9636888
39.7702924 -104.9662865
39.7693357 -104.9663925
39.7661008 -104.9640431
39.7666194 -104.9655002
39.7685742 -104.9643484
